feature,r
PC.Digit/Numerical,-0.011819117636144266
PC.Magnitude Comparison (Symbolic),-0.011819117636144266
PC.Transcranial Magnetic Stimulation,-0.012033167163633642
PC.Delay Discounting,-0.012160143524876285
ST.TMS,-0.012611594934018774
Instruct.Update,-0.012635995654328403
PC.Writing,-0.01263599565432851
BD.Cognition.Social Cognition,-0.012671303057602173
PC.Stroop-Emotional,-0.013356434285728209
BD.Cognition.Language,-0.013628141809925276
SM.None,-0.013659733809943505
PC.Episodic Recall,-0.013701375628302186
BD.Interoception.Respiration Regulation,-0.01370137562830225
PC.Hypercapnia,-0.01370137562830225
RM.Leg,-0.014129323343440053
ST.Uniform Screen,-0.014651065245441026
ST.None,-0.014749814306363681
RM.Torso,-0.01481993015322963
ST.Tools,-0.014819930153229771
BD.Emotion.Happiness,-0.015196348419398202
ST.Stories,-0.015574629719120771
PC.Isometric Force,-0.01598514356918724
RT.Write,-0.016113074023523355
BD.Cognition.Space,-0.01632421871517034
BD.Interoception.Sleep,-0.01721518256361506
PC.Flashing Checkerboard,-0.01731048685089214
PC.Visual Object Identification,-0.017386057944767237
PC.Saccades,-0.01755173350241233
PC.Object Manipulation/Discrimination,-0.017796691467066365
ST.Numbers,-0.017952541355473983
PC.Chewing/Swallowing,-0.018435482324009923
PC.Visuospatial Attention,-0.018533652691497662
PC.Affective Words,-0.018614905244885623
ST.Objects,-0.018676607091950886
RT.Manipulate,-0.019775477410687838
Contrast.External Variable,-0.01991205611914669
SM.Tactile,-0.01997224576140733
Contrast.Session,-0.020258508866703023
PC.Passive Listening,-0.020684640890944225
Instruct.Choose,-0.021455552715019793
PC.Drawing,-0.02280513136003393
ST.Tactile Stimulation,-0.023215713955476627
RT.Draw,-0.02322760235965188
PC.Grasping,-0.023245158965317484
PC.Emotion Induction,-0.023256518418100416
BD.Action.Motor Learning,-0.023423567153313115
PC.Fixation,-0.024504830764906352
BD.Perception.Vision.Motion,-0.02510096884746105
ST.Pictures,-0.025172296354920274
PC.Tactile Monitor/Discrimination,-0.025614046311244466
PC.Pointing,-0.02564533139227161
PC.Visual Pursuit/Tracking,-0.02597441326937629
PC.Theory of Mind,-0.02613865338562055
BD.Emotion.Fear,-0.026348651936900124
RT.Point,-0.02867461114228894
PC.Passive Viewing,-0.02897795454207361
BD.Perception.Vision,-0.029315508876838158
Contrast.Group,-0.029515948974658274
ST.Clicks,-0.029807875695898635
RT.Flexion/Extension,-0.030421445823376133
ST.Abstract/Geometrical,-0.031331700236113716
PC.Encoding,-0.03134368753792239
PC.Mental Rotation,-0.031430758252054304
Instruct.Passive/Rest,-0.0323701674064885
RT.Saccades,-0.03321620640558839
RT.Grasp,-0.03420474065951721
RM.Ocular,-0.03447923601654769
BD.Perception.Vision.Shape,-0.035208479306624234
PC.Flexion/Extension,-0.037689363574842455
BD.Perception.Somesthesis,-0.04038729729953967
PC.Finger Tapping/Button Press,-0.044363315613000345
RT.Finger Tapping,-0.0488842276220676
PC.Vibrotactile Monitor/Discrimination,-0.05114795269728833
ST.Vibration,-0.05134923487441745
Instruct.Move,-0.07385168794903768
BD.Action.Execution,-0.0856669015706706
